total_impulse,total_abs_impulse,impact_impulse,impact_abs_impulse,peak_force,peak_force_positive,peak_force_negative,rms_force,impact_duration,impact_start_time,impact_end_time,total_duration,equivalent_velocity,equivalent_kinetic_energy,mass_kg,impact_start_idx,impact_end_idx,sampling_rate_hz,analysis_method,material_code,mass_breakdown,filename,material_type,sample_number,force_columns_used,baseline_correction,line_mass_included,line_mass_fraction,kinetic_energy,initial_velocity,max_force
-515.2957378108997,2539.902045767941,-890.0407933801202,1734.1538364384905,53435.8607333505,53435.8607333505,-10919.045467028189,291.85268955276035,0.7285500000241854,51.25735,51.98585,133.76515,5196.703428444363,1338919.5636723351,0.09915819613457408,1025147,1039717,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-7.csv,DS,21-7,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,1338919.5636723351,5196.703428444363,53435.8607333505
55.93959440253957,2866.776768329525,-611.3079730766278,1390.7308920143073,47919.77736313783,47919.77736313783,-6879.613646257742,224.10031083003818,0.69495000002307,105.05175,105.74665,169.28395,564.144937919406,15779.019505728718,0.09915819613457408,2101035,2114933,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-6.csv,DS,21-6,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,15779.019505728718,564.144937919406,47919.77736313783
-282.1005361405712,2824.054034794491,-347.71064355472396,1881.3696580877258,70870.3770796855,70870.3770796855,-32356.631380742972,447.40468337348176,0.628500000020864,37.25205,37.8805,95.75475,3236.6495481962706,456530.2864226528,0.0871581961345741,745041,757610,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-1.csv,DF,21-1,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,456530.2864226528,3236.6495481962706,70870.3770796855
219.24897949415154,775.4978814922113,276.9818743473149,278.09183296610007,40465.24219027867,40465.24219027867,-1455.7856759588412,273.4947483970951,0.05150000000170962,35.5373,35.58875,60.35675,3038.448731246761,333088.39178557595,0.07215819613457408,710746,711775,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-1.csv,BR,21-1,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,333088.39178557595,3038.448731246761,40465.24219027867
417.9134994366143,779.4738036025153,487.79252031295823,491.7711835898613,45768.70208232524,45768.70208232524,-10099.064660611164,307.68100322313387,0.16800000000557702,38.9116,39.07955,61.66635,5791.62897388969,1210199.965958364,0.07215819613457408,778232,781591,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-5.csv,BR,21-5,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,1210199.965958364,5791.62897388969,45768.70208232524
-405.5580015035625,1991.0775016857729,342.84349761257187,895.6476033202167,81899.26050408621,81899.26050408621,-30684.814250686126,388.0225607135189,0.14185000000470893,33.9275,34.0693,94.28635,4653.125230785781,943556.0846716422,0.0871581961345741,678550,681386,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-5.csv,DF,21-5,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,943556.0846716422,4653.125230785781,81899.26050408621
-1436.5584813882833,4428.573270185994,-1991.9755045565405,3562.876327977975,46352.90869654813,46352.90869654813,-15294.607799772724,534.2017778729203,0.8324500000276345,78.35905,79.19145,115.04475,14939.53234498918,10730755.9490844,0.0961581961345741,1567181,1583829,19999.99999933607,impulse_integration,SL,"{'material_code': 'SL', 'config_weight_kg': 0.069, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0961581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",SL-21-10.csv,SL,21-10,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,10730755.9490844,14939.53234498918,46352.90869654813
-462.9095012668044,2294.9463580951874,-269.6125445279268,1066.70223609034,64903.40879617235,64903.40879617235,-6738.318541091924,233.99086396631284,0.35750000001186777,75.10625,75.4637,163.43355,4668.393731553563,1080521.9069952678,0.09915819613457408,1502125,1509274,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-2.csv,DS,21-2,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,1080521.9069952678,4668.393731553563,64903.40879617235
7089.963619092196,10132.642260249722,-301.036133117119,1413.538104719806,70740.45972736325,70740.45972736325,-30530.71222789431,293.3773887305269,0.7255000000240841,56.0329,56.75835,133.40515,81345.91964415075,288369805.41931295,0.0871581961345741,1120658,1135167,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-4.csv,DF,21-4,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,288369805.41931295,81345.91964415075,70740.45972736325
390.2887279173441,653.5086311351225,366.40063276090797,371.1937724871875,39722.07615622686,39722.07615622686,-16707.382005995736,273.71017321654875,0.08935000000296611,42.93125,43.02055,66.89795,5408.792747388818,1055495.4204734692,0.07215819613457408,858625,860411,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-4.csv,BR,21-4,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,1055495.4204734692,5408.792747388818,39722.07615622686
1.9014824495057923,641.2733905157288,260.04736563380794,261.8404446138521,52571.537888848594,52571.537888848594,-7701.9063022649925,235.39520601989324,0.0740500000024582,34.66495,34.73895,60.95515,26.351579603785446,25.05353306667641,0.07215819613457408,693299,694779,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-6.csv,BR,21-6,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,25.05353306667641,26.351579603785446,52571.537888848594
7152.378032622143,7737.328453477841,7050.688958851185,7080.606952782251,75483.15596819342,75483.15596819342,-18421.596017170956,1143.673171422388,0.7926500000263133,41.383,42.1756,115.62115,82062.02456942455,293469310.9214254,0.0871581961345741,827660,843512,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-6.csv,DF,21-6,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,293469310.9214254,82062.02456942455,75483.15596819342
987.0511479152099,1558.0201967114335,105.82825644044186,105.96749102161432,10995.378453936137,10995.378453936137,-622.6690471878043,46.73740953315977,0.06070000000201503,49.65255,49.7132,189.80395,9954.307222124313,4912705.185149233,0.09915819613457408,993051,994264,19999.99999933607,impulse_integration,DS,"{'material_code': 'DS', 'config_weight_kg': 0.072, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.09915819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DS-21-1.csv,DS,21-1,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,4912705.185149233,9954.307222124313,10995.378453936137
-112.7372107769774,2262.769930070716,362.7095634954822,368.45096387249856,35509.9657352585,35509.9657352585,-22894.04293630525,122.86742392903072,0.14445000000479524,239.29995,239.44435,271.40955,1562.3618218881747,88068.1570120548,0.07215819613457408,4785999,4788887,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-7.csv,BR,21-7,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,88068.1570120548,1562.3618218881747,35509.9657352585
1477.3986793136844,2131.538070491924,1498.6770609026912,1518.6379106342315,35709.767027982816,35709.767027982816,-21496.55425127082,278.51798429911537,0.5837500000193785,68.92535,69.50905,132.60995,16950.771640942978,12521523.817838505,0.0871581961345741,1378507,1390181,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-12.csv,DF,21-12,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,12521523.817838505,16950.771640942978,35709.767027982816
-12.471658512421328,2153.6436281291853,-261.5127547894372,1379.8165759300962,58726.76078693237,58726.76078693237,-4448.602094414559,272.4180728484877,0.6612500000219512,48.3437,49.0049,130.40315,143.09220550141748,892.2985614014476,0.0871581961345741,966874,980098,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-10.csv,DF,21-10,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,892.2985614014476,143.09220550141748,58726.76078693237
211.3803269925758,1787.138570164941,113.79564340799857,114.94863409313203,23182.473568825415,23182.473568825415,-872.3019695594379,64.92640819002757,0.03770000000125151,233.99465,234.0323,254.58155,2929.401486122994,309608.92201460793,0.07215819613457408,4679893,4680646,19999.99999933607,impulse_integration,BR,"{'material_code': 'BR', 'config_weight_kg': 0.045, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.07215819613457408, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",BR-21-9.csv,BR,21-9,"AI 3/AI 3 (lbf), AI 1/AI 1 (lbf), AI 4/AI 4 (lbf), AI 2/AI 2 (lbf)",True,True,0.7,309608.92201460793,2929.401486122994,23182.473568825415
-33.316051138334885,1725.5858423691423,11.033867259777765,1083.6229118431506,51367.58971196263,51367.58971196263,-3992.166867804869,321.5714701080561,0.6205000000205985,29.1803,29.80075,72.62635,382.2480571637141,6367.497909997728,0.0871581961345741,583606,596015,19999.99999933607,impulse_integration,DF,"{'material_code': 'DF', 'config_weight_kg': 0.06, 'line_mass_total_kg': 0.03879742304939156, 'line_mass_fraction': 0.7, 'line_mass_effective_kg': 0.02715819613457409, 'total_system_mass_kg': 0.0871581961345741, 'line_info': {'linear_density_g_per_m': 3.879742304939156, 'linear_density_kg_per_m': 0.003879742304939156, 'active_line_mass_g': 38.79742304939156, 'active_line_mass_kg': 0.03879742304939156, 'active_length_m': 10.0}}",DF-21-9.csv,DF,21-9,"AI 1/AI 1 (lbf), AI 2/AI 2 (lbf), AI 3/AI 3 (lbf), AI 4/AI 4 (lbf)",True,True,0.7,6367.497909997728,382.2480571637141,51367.58971196263
